55.55	47.22
48.59	47.66
48.59	45.79
50.92	41.28
46.78	44.44
45.37	50.00
52.77	48.62
49.07	49.07
45.87	47.22
46.72	48.59
35.18	42.99
38.88	40.36
37.96	44.44
43.92	42.99
51.85	46.29
38.31	42.05
49.53	42.05
50.92	47.22
45.79	44.85
50.92	42.59
44.44	53.21
44.95	45.87
40.00	50.90
51.81	49.54
39.44	41.28
49.54	51.81
47.27	42.20
45.87	44.95
46.72	48.59
51.85	44.44
46.72	41.12
44.44	45.79
45.79	46.78
39.44	38.88
30.55	44.44
50.46	53.70
41.66	43.92
40.74	44.44
47.66	47.66
37.03	55.55
34.57	50.46
34.57	47.66
44.85	47.66
47.66	39.25
43.51	48.59
43.92	48.14
48.62	44.95
51.85	38.88
44.44	43.11
51.37	48.14
37.96	47.66
35.84	31.77
33.64	40.18
49.54	47.27
46.36	36.69
55.55	58.71
48.62	51.85
53.21	46.78
36.11	53.70
51.37	49.54
54.62	55.55
33.33	51.37
55.04	48.62
45.45	42.20
38.88	51.85
47.22	36.69
52.29	40.74
45.87	48.62
45.87	52.29
47.70	45.87
49.54	52.29
50.45	52.72
42.20	44.44
58.33	53.70
46.78	43.11
38.31	50.46
37.96	47.22
40.36	45.87
57.79	43.11
37.61	49.54
54.62	45.37
52.77	43.51
45.37	43.92
49.07	55.45
42.20	44.44
45.37	48.59
57.94	50.00
50.00	55.14
48.59	41.66
40.74	48.14
58.71	43.11
56.88	42.20
49.54	49.54
50.90	44.54
48.14	32.40
39.81	55.96
40.54	50.90
40.36	51.37
44.54	62.72
49.54	45.45
53.21	39.44
42.72	50.45
42.20	51.37
50.46	35.51
41.66	43.51
48.59	55.14
48.59	52.33
37.03	50.00
50.46	54.20
37.38	48.59
45.37	52.77
46.72	50.46
41.66	50.00
42.99	61.68
51.40	52.33
33.33	42.05
54.20	42.59
54.12	43.11
45.37	46.29
53.70	45.37
43.92	52.33
50.92	46.29
40.36	44.03
44.44	47.22
37.61	39.44
48.62	41.28
55.55	57.40
51.40	54.20
49.53	45.79
50.92	48.14
40.18	45.79
48.14	50.00
34.25	51.40
43.51	48.62
50.00	47.22
43.51	51.85
50.46	54.20
38.88	45.37
47.22	46.29
38.31	49.53
44.85	48.14
43.51	47.66
44.85	53.77
51.40	45.37
49.53	46.72
47.66	38.31
47.22	57.00
57.94	50.92
56.48	46.29
46.78	38.53
47.66	41.12
47.66	38.31
47.22	50.00
51.40	36.44
53.27	45.79
44.44	58.33
56.07	47.22
43.11	36.11
41.66	36.11
49.09	54.05
51.37	47.70
52.72	58.71
49.54	48.14
44.85	40.74
46.29	43.51
48.59	43.92
49.07	55.55
49.07	46.29
46.72	43.92
42.59	47.22
57.94	39.25
37.38	42.99
41.66	37.96
32.40	36.44
49.53	56.48
37.96	39.81
45.87	46.36
52.29	51.85
41.12	40.18
46.78	50.00
54.20	45.79
47.66	36.44
46.29	50.45
45.37	41.28
42.20	35.18
46.36	51.81
50.92	50.92
49.54	49.54
39.81	46.29
45.37	47.70
55.85	40.90
51.85	50.92
50.46	46.72
55.55	54.62
57.00	43.92
57.94	47.22
42.59	60.18
38.53	47.22
48.59	52.33
48.14	54.62
35.51	51.40
43.92	51.40
52.33	36.44
50.00	47.22
49.53	43.51
41.66	37.38
48.14	47.70
45.37	46.29
56.25	43.75
41.81	44.03
46.36	54.54
51.81	48.64
55.04	50.92
47.70	32.11
45.94	40.17
57.14	33.03
49.09	39.09
49.09	45.45
46.29	39.81
49.07	46.72
41.66	42.59
54.62	52.77
55.55	42.59
55.45	55.85
47.22	42.99
50.00	43.51
46.29	49.07
46.29	48.14
47.22	54.12
42.34	44.54
47.22	45.37
49.54	51.37
47.22	37.03
44.44	48.14
44.95	44.03
46.78	47.70
40.74	59.25
39.81	52.29
46.36	39.09
47.70	50.92
32.11	45.87
50.45	52.29
44.44	47.27
40.36	48.14
43.11	42.59
47.22	46.36
44.64	45.04
45.94	54.05
54.54	44.54
50.90	48.62
50.90	47.27
48.18	42.72
49.07	45.87
42.20	52.29
45.87	50.00
49.54	43.63
53.63	45.45
45.87	49.54
46.36	54.12
48.62	48.62
48.14	50.92
39.25	33.64
51.85	50.92
48.59	46.72
48.14	48.62
37.03	47.66
46.29	43.92
42.99	46.29
49.54	48.62
49.53	52.77
45.45	49.54
50.92	55.55
47.22	44.44
36.44	52.33
44.44	47.22
46.72	46.72
46.29	48.14
35.18	50.00
57.00	45.79
40.74	56.88
49.54	53.15
44.54	45.45
40.90	44.03
48.14	46.29
45.79	48.59
49.07	40.18
43.92	48.14
42.05	48.14
53.21	46.29
42.05	44.85
52.33	43.92
54.62	50.00
41.12	43.92
42.20	39.44
50.46	47.66
37.03	49.07
45.79	46.72
49.53	47.66
46.78	44.03
35.51	43.51
38.73	41.44
42.34	42.72
45.37	49.07
39.25	38.31
37.96	36.11
46.29	50.00
42.20	43.11
36.44	39.81
47.22	42.05
46.72	46.29
40.74	40.18
49.07	43.51
43.51	54.62
47.22	47.70
44.03	52.77
50.00	47.22
52.77	46.72
43.51	37.03
30.18	42.99
47.22	46.29
41.12	52.33
39.81	47.22
37.38	55.14
43.92	57.00
42.05	41.12
39.81	46.72
49.53	50.00
37.38	43.92
59.81	45.28
53.27	49.54
55.96	49.07
49.09	34.54
49.07	45.37
43.51	47.22
40.18	39.25
49.53	44.85
43.92	39.81
51.85	44.85
49.53	42.99
43.92	44.85
49.53	50.92
41.66	44.85
42.05	45.79
44.85	51.40
44.95	42.72
40.00	40.00
44.54	45.87
47.27	52.72
47.22	49.07
43.51	38.88
51.37	38.53
40.74	47.22
49.07	37.61
54.12	47.22
46.72	54.20
40.74	33.33
44.44	51.85
41.12	40.18
39.25	52.33
53.70	42.59
37.38	39.25
33.64	60.74
37.38	42.05
51.40	47.66
37.96	51.37
35.18	42.05
37.38	25.92
46.29	49.53
37.03	43.51
36.44	38.31
44.44	48.14
47.70	51.81
43.51	37.38
46.29	37.03
40.18	37.96
46.29	46.72
38.88	49.54
46.29	35.51
30.55	53.70
38.88	49.07
50.92	51.85
45.79	49.53
30.55	40.74
45.79	47.66
37.38	49.53
37.38	47.22
38.53	48.14
42.05	37.96
44.44	47.66
41.66	52.77
49.07	43.51
50.92	61.11
39.25	39.25
45.79	50.46
41.66	51.85
51.40	58.87
55.55	50.92
50.46	41.12
45.37	50.92
37.96	42.05
46.72	43.51
48.62	51.37
43.11	48.18
46.36	45.45
43.63	37.61
45.45	40.90
44.85	39.25
41.66	45.87
47.27	52.29
47.70	50.45
45.79	47.22
40.36	56.48
51.85	34.25
47.22	51.40
53.27	51.85
40.74	50.00
42.99	51.85
46.78	46.72
45.79	46.72
47.16	41.12
39.81	39.81
38.31	43.92
47.22	41.66
45.79	50.46
42.05	44.44
43.51	37.96
41.81	46.36
51.37	47.70
44.54	39.44
49.07	50.92
50.00	43.51
47.22	45.37
41.12	42.99
38.88	53.70
47.22	48.14
44.03	42.20
51.37	50.00
43.92	42.59
40.74	50.00
57.00	45.79
42.59	40.74
47.66	53.27
49.07	43.51
51.85	48.14
44.44	45.37
50.00	48.14
46.29	39.44
43.63	41.28
40.36	52.72
48.18	62.38
53.27	50.46
39.81	46.29
41.12	40.18
47.66	45.79
44.44	53.27
54.20	62.96
48.59	54.20
46.72	43.92
50.92	45.87
47.70	50.45
39.44	52.33
52.33	43.11
58.71	61.11
44.03	49.54
46.29	53.21
43.11	43.63
45.04	42.72
45.45	33.02
44.85	42.99
43.51	51.85
53.27	51.40
46.72	43.51
46.78	54.62
42.59	44.85
52.33	62.03
42.59	51.85
52.77	37.03
53.70	50.92
42.72	51.81
52.77	45.37
45.87	54.12
44.85	44.85
54.20	57.00
52.33	41.12
42.05	50.46
42.05	44.85
45.37	58.71
46.78	50.00
46.72	50.92
47.22	43.92
48.59	41.12
42.99	50.46
48.14	42.59
41.66	47.70
45.87	62.96
53.21	53.21
42.59	48.14
48.62	54.12
52.77	56.48
40.74	50.00
43.11	46.36
38.53	52.33
35.51	40.74
38.88	38.88
48.14	50.45
40.90	48.14
36.11	42.20
55.96	44.03
52.77	51.37
48.62	48.14
41.12	56.48
49.54	49.07
50.46	46.72
47.66	45.37
59.63	46.78
50.90	44.54
51.81	49.54
57.40	54.62
46.29	58.33
39.25	48.59
42.05	48.59
35.18	40.74
38.31	58.33
43.51	43.92
45.37	37.03
56.48	62.96
33.64	46.72
52.33	64.48
46.72	45.79
46.78	49.54
50.00	42.59
53.21	52.29
39.81	48.14
51.85	56.48
53.27	42.05
52.33	57.94
41.66	41.66
44.03	50.00
64.22	49.07
50.46	49.53
45.37	55.55
52.33	45.79
44.44	52.77
37.96	44.95
34.86	37.96
44.95	48.62
49.07	51.37
42.34	39.09
37.96	37.61
51.37	54.62
42.99	40.74
36.11	46.72
28.97	36.44
53.21	41.66
39.25	37.03
51.40	46.72
42.05	42.99
43.92	46.72
49.54	48.62
50.00	40.18
47.66	36.11
37.38	41.12
45.87	46.78
51.85	49.53
52.33	51.85
50.00	49.07
32.71	29.90
48.62	54.12
50.92	50.00
64.22	69.09
49.09	53.63
40.36	39.81
46.72	38.31
48.14	49.53
58.87	56.48
53.27	44.44
49.54	47.66
44.85	51.37
44.03	49.07
59.25	45.37
40.36	43.11
50.92	44.44
39.25	50.46
55.14	54.20
52.77	50.92
66.66	41.66
34.25	46.78
45.45	53.21
41.12	34.25
50.92	48.59
42.59	44.95
48.62	40.74
48.14	44.44
47.22	41.66
55.04	47.22
40.18	45.37
41.66	52.77
40.18	50.46
43.51	43.51
40.18	43.92
47.66	47.66
47.70	50.45
50.00	52.25
40.36	41.66
46.72	45.79
52.77	50.00
62.96	44.03
44.03	41.66
51.37	47.70
36.69	47.70
51.85	46.29
50.00	57.65
50.00	55.45
43.63	44.95
41.81	37.27
51.81	52.29
39.25	37.61
60.55	55.55
52.29	56.88
38.88	40.18
40.18	43.51
46.72	51.40
43.92	40.18
43.51	48.14
41.66	50.45
43.11	42.59
53.21	44.03
50.45	49.54
45.37	28.44
47.70	57.40
37.03	49.07
43.39	41.12
43.92	40.56
38.31	51.40
37.03	48.14
52.77	41.12
38.31	36.11
49.07	45.79
56.07	61.68
52.33	42.99
44.85	46.29
38.31	44.85
25.23	37.03
61.46	49.07
52.72	46.36
53.70	47.22
38.88	52.77
51.85	53.70
49.09	56.36
34.25	45.87
45.87	44.03
35.77	47.70
45.45	51.81
40.00	38.53
38.88	57.40
38.88	46.29
42.59	43.51
47.66	48.59
40.36	48.18
53.21	57.40
46.78	49.54
49.07	48.14
50.92	48.14
37.38	43.92
45.37	42.59
52.33	48.59
51.37	49.54
43.92	44.85
53.21	49.09
45.87	38.53
46.84	40.00
51.37	51.81
53.21	47.22
42.20	55.04
49.07	50.92
56.07	55.55
50.92	52.33
52.77	50.00
45.37	45.37
45.79	40.74
50.45	43.51
50.00	44.44
41.66	36.69
41.28	42.59
53.70	42.20
48.62	48.14
32.72	47.74
36.03	50.90
47.22	48.14
42.59	42.59
54.62	41.66
41.28	33.94
50.92	45.37
45.79	52.33
51.85	41.66
64.22	61.46
51.37	50.90
49.09	56.36
57.65	63.06
38.18	47.70
32.72	42.72
43.11	44.03
48.14	53.70
43.51	43.51
55.04	53.70
47.66	46.29
54.20	55.14
40.74	54.62
47.22	49.07
49.53	44.85
45.37	44.44
45.37	50.00
50.46	46.72
44.03	48.62
46.29	45.37
38.31	56.07
49.53	43.51
45.87	54.12
38.18	41.28
42.99	41.12
58.71	59.63
33.33	50.00
59.25	56.48
43.51	53.70
39.81	52.77
44.44	47.22
38.18	49.09
38.88	42.20
47.70	35.51
39.25	52.77
43.92	49.53
49.07	55.14
44.85	47.22
42.59	46.29
45.37	48.14
44.44	43.51
54.20	69.15
50.00	53.70
39.25	42.05
54.20	53.27
38.88	54.62
41.12	32.71
39.81	40.74
36.11	50.92
42.99	37.38
48.14	54.62
47.70	53.63
50.90	48.18
47.27	45.87
42.20	48.62
47.70	45.87
42.05	52.33
60.55	41.28
41.66	42.20
33.02	45.37
48.18	41.28
46.22	54.20
55.55	42.59
45.37	47.22
41.12	48.59
43.92	53.27
48.14	49.07
45.45	48.18
46.29	40.74
45.79	53.27
43.51	50.00
50.90	39.81
31.77	29.90
37.61	44.95
48.62	52.29
37.96	44.44
65.42	56.07
43.51	48.14
59.25	59.81
45.79	49.53
53.27	49.07
42.99	50.46
45.37	31.19
48.18	44.95
43.51	46.29
46.78	46.36
46.36	49.54
49.07	43.51
37.96	50.92
44.85	48.59
45.37	46.29
38.88	42.59
46.29	49.07
45.79	42.05
48.59	51.40
49.07	57.40
48.62	43.11
43.51	45.37
44.95	53.21
39.81	51.85
51.85	39.81
40.74	42.72
48.64	55.45
55.85	50.45
52.67	59.82
46.42	36.60
40.54	36.93
51.37	41.28
45.04	62.16
53.15	57.65
44.54	52.29
41.81	43.63
51.37	54.12
50.00	50.92
42.59	45.37
44.03	45.87
48.62	46.78
38.18	42.72
57.27	35.45
47.70	46.78
50.92	56.48
44.44	43.51
43.51	46.78
50.45	44.44
56.48	42.20
41.81	55.04
43.51	39.81
44.44	42.59
50.92	53.70
47.66	61.11
50.90	43.11
51.81	48.18
50.45	55.45
52.29	49.54
56.88	47.22
50.92	44.03
46.78	31.48
48.62	50.45
40.54	42.34
35.45	35.45
43.51	51.85
50.92	46.29
48.62	46.36
50.92	50.46
52.77	50.00
44.44	41.66
50.92	52.77
49.07	58.33
42.59	48.14
34.90	38.31
55.04	57.40
40.74	44.44
61.46	44.95
38.18	50.45
59.63	63.88
46.78	44.03
56.48	40.74
52.77	42.59
46.29	42.59
54.62	43.51
43.51	42.20
50.45	42.20
52.72	41.28
47.70	51.37
48.59	39.25
39.81	35.51
47.22	44.95
42.59	42.59
39.44	51.81
44.03	50.00
40.18	42.59
46.78	41.66
44.44	50.00
37.96	44.44
48.14	48.62
38.18	43.11
46.78	33.02
32.71	33.64
46.29	49.54
43.11	55.55
58.71	59.63
47.70	54.12
48.62	51.37
51.40	54.20
47.22	54.62
58.71	39.81
35.51	47.22
51.85	36.11
43.51	47.22
49.53	44.85
44.95	42.72
44.54	50.90
44.54	53.21
46.29	43.51
42.20	40.36
53.27	44.85
41.66	48.14
45.37	32.40
50.92	35.18
42.59	49.07
41.12	39.25
53.27	42.05
50.00	53.70
40.18	51.40
42.99	37.38
46.29	41.66
31.77	36.44
37.38	37.03
50.45	50.92
43.51	52.29
46.36	47.27
40.90	42.20
48.18	40.00
44.03	49.54
42.59	36.69
48.62	47.22
44.44	49.07
37.61	49.54
32.71	41.12
39.81	52.77
47.22	43.51
43.51	39.81
54.62	62.03
42.05	56.48
44.44	46.72
24.07	24.07
57.94	63.55
60.18	55.55
50.92	50.00
45.37	53.70
48.14	41.66
55.45	49.09
50.92	41.66
62.03	53.70
44.95	60.18
48.59	54.62
42.59	46.29
47.22	43.11
48.62	54.62
45.37	41.66
37.96	40.74
45.79	53.27
53.70	45.37
39.25	44.44
45.37	46.72
44.44	50.00
45.87	48.62
42.59	39.81
44.95	49.54
50.45	51.85
42.99	51.85
46.29	44.44
43.51	46.29
23.85	17.43
54.62	58.33
47.70	52.29
55.14	62.03
55.04	58.33
50.46	42.99
46.72	56.07
52.29	44.44
46.22	46.72
39.81	49.07
43.51	39.81
37.03	37.61
49.54	49.07
39.81	45.87
53.21	47.22
48.62	51.37
45.45	44.54
55.04	52.29
43.11	46.36
41.28	50.00
51.40	50.92
47.22	46.72
43.51	40.74
46.72	48.59
50.46	49.53
36.11	44.44
43.51	45.87
41.28	51.40
32.71	40.74
46.72	37.38
51.37	36.69
43.51	53.70
51.37	38.53
49.09	56.36
40.74	47.22
43.51	57.40
46.29	44.85
47.66	59.25
58.33	38.53
50.00	49.54
43.51	49.07
34.57	38.31
28.97	31.77
58.33	57.40
41.66	32.40
62.61	66.66
52.29	50.92
57.40	55.04
54.05	46.84
44.54	48.62
43.51	48.14
50.00	45.37
58.71	43.11
38.88	48.59
40.18	52.29
48.18	53.21
51.37	50.45
51.85	52.77
39.81	46.29
44.03	43.63
43.11	47.70
34.86	42.59
51.85	45.37
47.22	42.59
48.14	42.20
58.18	53.21
52.77	50.00
37.38	42.45
48.59	56.07
42.05	37.38
38.31	34.54
46.84	52.29
52.29	45.87
58.18	61.81
46.78	55.04
46.29	39.81
43.51	46.29
37.96	50.92
54.54	53.63
52.77	42.59
49.07	46.29
41.12	41.66
36.69	41.12
42.99	51.85
53.70	54.62
44.44	54.62
47.22	47.22
50.92	43.92
39.81	52.29
49.07	52.77
46.78	53.21
43.92	47.66
44.44	49.07
47.22	58.33
52.29	52.29
49.09	60.90
48.62	49.54
59.63	50.00
40.00	57.79
39.44	43.51
51.85	48.62
50.45	55.45
46.29	55.14
52.77	61.11
50.92	44.44
51.37	43.63
42.72	47.70
53.70	50.92
46.78	48.62
42.59	46.29
50.92	37.61
44.95	49.54
54.12	48.14
45.87	46.78
48.62	44.03
51.37	50.45
47.22	49.07
39.81	50.00
30.84	26.16
54.62	64.81
35.51	46.72
55.14	49.53
58.71	58.18
50.00	47.66
63.88	59.25
46.72	53.27
57.00	47.66
43.51	40.74
47.22	44.44
55.04	55.55
58.33	55.96
49.07	54.12
51.37	50.00
48.62	60.90
43.63	48.18
45.45	45.45
54.95	42.72
50.92	51.85
49.07	46.29
54.62	56.48
46.78	64.22
48.14	47.22
49.53	50.46
48.14	60.55
44.95	46.29
49.07	44.44
32.40	28.44
51.81	61.46
54.20	57.00
60.18	66.66
48.14	48.14
49.07	50.45
52.72	42.72
42.72	54.54
47.70	44.03
48.62	43.51
44.03	42.20
40.36	43.11
51.37	54.12
40.36	53.21
53.21	46.36
48.14	50.92
43.51	44.44
51.37	52.77
40.74	43.11
51.37	60.18
39.44	47.70
48.14	41.66
60.18	47.22
50.92	40.36
50.92	51.40
57.40	50.00
48.14	44.44
41.28	59.09
57.79	40.90
50.00	53.70
48.14	47.22
37.61	47.70
43.63	57.27
48.62	53.21
49.54	51.81
51.81	42.20
47.22	38.88
37.38	37.96
51.37	47.22
44.44	48.62
53.21	39.44
53.21	46.29
55.04	50.45
56.48	54.12
46.78	56.48
53.70	52.29
35.77	42.59
45.37	48.59
30.18	31.77
50.92	62.03
58.18	44.54
48.18	54.54
49.54	73.63
48.18	54.12
41.28	55.04
47.22	54.12
46.36	45.87
51.85	51.85
44.44	43.51
50.46	47.22
38.88	35.51
57.40	65.42
54.71	60.74
36.44	57.94
47.66	57.00
53.27	43.92
47.66	48.14
55.04	58.71
48.14	52.77
50.45	57.40
62.96	50.92
42.05	43.92
48.14	53.70
43.51	40.36
46.29	56.07
47.22	51.85
28.70	37.03
57.94	57.00
58.71	55.96
55.14	64.81
64.22	57.40
54.12	39.44
50.00	50.00
41.66	46.72
54.20	56.07
55.14	49.07
53.27	50.00
56.48	54.20
51.85	56.48
41.12	42.59
45.37	49.07
45.87	46.29
50.92	53.70
55.55	50.00
43.51	48.14
55.04	51.37
42.20	42.20
58.33	50.92
42.59	50.92
41.12	44.33
50.00	60.74
44.44	38.88
56.07	46.72
40.18	52.33
44.44	53.70
43.11	47.27
54.54	46.78
29.62	45.37
42.99	46.29
41.81	51.37
49.54	52.72
50.45	46.84
44.14	48.18
48.14	54.62
44.95	41.28
38.31	38.31
34.25	34.25
48.59	42.59
49.54	51.85
54.12	44.95
48.62	45.45
47.27	55.45
45.94	40.00
34.25	47.22
34.25	40.74
47.66	39.25
56.88	44.03
38.31	37.03
61.81	52.72
51.85	57.94
40.74	42.59
34.25	44.44
36.11	45.37
44.44	49.07
41.12	52.33
55.55	54.62
42.99	41.66
49.54	55.55
51.37	55.96
50.46	44.85
51.40	54.20
47.22	45.37
50.46	54.62
54.62	47.22
52.25	44.54
45.37	51.85
52.29	54.12
47.22	46.29
51.40	51.85
39.81	39.25
42.99	43.92
49.54	56.88
40.18	42.05
51.37	54.54
58.55	54.95
49.09	44.54
64.54	52.72
45.87	42.59
45.79	39.81
51.85	47.66
45.79	39.25
45.37	43.51
54.62	46.29
56.07	57.94
40.74	57.40
46.29	50.92
38.31	49.53
36.11	50.00
45.37	46.29
50.46	49.07
56.36	50.45
47.70	44.03
45.37	48.14
43.51	54.12
44.95	41.66
60.55	55.96
45.37	50.00
54.12	50.92
47.22	40.90
41.28	45.87
47.70	35.77
47.27	57.27
49.09	47.70
47.22	41.28
42.20	49.07
39.81	38.88
42.05	44.85
51.85	43.51
50.00	47.22
37.96	43.11
56.88	39.81
46.29	39.25
44.85	48.14
51.85	47.22
26.85	21.49
57.00	66.97
55.45	52.29
50.45	43.11
57.79	58.18
41.28	56.48
43.51	46.29
40.74	42.59
52.33	45.79
50.45	36.69
39.25	49.53
54.62	46.29
43.51	44.44
42.05	41.12
49.09	46.36
42.20	49.54
47.70	54.12
44.95	42.20
39.81	47.22
36.11	53.21
40.36	37.03
39.25	57.00
34.57	46.72
47.70	45.37
45.79	39.81
51.85	43.51
42.20	51.85
46.22	53.27
15.74	15.88
61.32	55.14
55.55	48.59
61.68	63.63
62.38	47.22
40.74	34.25
53.21	60.18
37.96	43.51
34.57	43.51
48.14	38.67
36.79	41.12
43.51	45.37
34.57	34.57
57.40	39.81
55.14	42.59
47.27	42.20
49.54	56.88
43.11	44.95
49.07	44.44
51.37	38.53
40.74	50.92
41.66	41.66
38.88	46.78
39.44	56.48
42.59	50.00
59.25	53.70
42.99	47.66
44.44	50.92
49.07	42.59
50.92	42.59
48.59	48.59
49.53	46.72
46.29	57.40
48.59	42.05
45.37	38.31
42.05	46.29
48.14	53.70
46.29	52.77
42.59	42.05
47.66	46.29
45.87	50.90
46.36	48.14
31.77	31.19
60.90	59.63
40.18	40.74
53.70	52.33
51.85	50.00
50.46	50.92
50.92	39.81
42.59	46.72
36.69	46.78
37.96	35.18
38.88	56.48
45.37	51.85
42.59	44.44
47.22	43.51
48.14	52.77
46.29	45.37
43.92	55.14
59.25	47.22
32.71	42.99
36.44	45.79
41.12	41.12
42.99	46.29
37.03	39.25
43.51	43.51
39.25	42.59
42.59	47.22
44.44	50.46
35.51	37.38
15.88	18.69
58.33	48.59
44.85	38.88
67.88	52.72
62.16	60.36
49.09	54.54
39.63	45.94
43.63	46.78
45.37	46.29
34.57	42.99
41.66	50.00
44.54	47.27
41.66	36.11
38.31	41.12
40.18	42.99
46.29	43.51
51.37	33.02
45.87	44.03
36.69	45.87
55.55	41.12
43.39	45.37
46.29	43.92
37.38	49.53
34.57	52.33
45.37	38.88
50.46	53.27
39.25	49.07
41.28	54.62
38.88	50.92
42.99	36.44
39.81	49.54
44.03	50.00
49.07	43.51
44.44	37.03
39.81	44.44
44.85	45.79
62.03	57.40
42.59	52.77
44.44	49.07
47.22	46.29
51.37	47.70
31.48	24.07
48.14	46.29
47.27	63.63
49.07	43.11
66.97	56.48
44.85	46.72
41.66	58.33
54.20	44.44
49.54	42.59
37.03	48.14
50.45	41.28
35.51	53.27
46.29	39.81
50.00	46.72
47.66	53.70
42.99	51.40
48.14	41.66
52.33	45.79
57.00	47.22
52.77	55.55
50.00	61.11
51.37	40.74
43.51	34.25
34.25	33.33
53.70	41.12
45.79	44.44
50.00	49.07
40.18	47.22
35.18	23.36
35.51	49.07
67.27	70.64
48.62	44.03
64.22	63.63
66.05	57.79
42.59	42.05
46.29	50.00
52.77	39.81
42.05	48.59
48.14	55.55
47.22	45.37
47.22	53.70
45.79	48.59
58.33	52.77
34.25	38.88
50.92	37.96
48.59	48.59
32.40	56.48
36.11	42.59
43.92	55.14
41.66	46.29
47.22	48.14
43.92	53.27
48.14	40.74
34.57	42.05
39.25	56.07
53.27	54.20
48.59	44.85
49.07	53.27
46.22	49.53
34.86	41.81
44.14	41.81
48.62	53.21
43.11	51.37
38.88	37.96
45.37	46.29
56.07	50.00
49.07	49.53
53.70	46.29
59.25	52.33
40.56	42.99
43.92	49.53
51.85	55.55
57.00	52.33
40.18	53.70
44.54	46.29
46.72	48.14
37.96	59.25
30.27	31.48
58.87	57.40
50.00	55.55
38.31	43.51
60.55	70.37
54.12	55.45
50.45	56.48
47.66	54.62
45.87	46.29
42.20	39.44
45.37	40.74
48.62	49.54
48.62	53.70
40.56	44.85
39.25	47.66
47.66	53.27
57.00	52.33
45.79	45.79
52.77	39.81
53.70	45.37
56.48	48.14
55.14	45.79
48.59	46.72
37.96	37.38
44.33	45.79
45.79	48.59
46.72	46.72
38.88	50.92
21.29	22.22
47.66	31.77
52.77	55.55
43.51	35.18
59.63	69.72
56.88	62.72
55.45	58.71
58.71	44.03
44.85	51.40
44.95	49.54
35.18	59.63
44.03	45.37
46.29	43.51
46.29	38.88
61.11	50.46
41.50	35.51
42.05	42.05
44.03	45.37
41.50	36.44
47.66	44.85
45.37	47.66
45.79	44.85
45.79	45.37
38.31	44.85
55.55	51.85
41.66	33.33
54.12	43.11
42.59	50.92
43.51	38.88
45.79	36.44
42.59	44.44
33.33	36.44
45.79	50.92
33.64	55.14
42.05	41.12
50.00	55.55
36.11	48.14
40.74	44.03
44.44	47.22
41.28	36.11
43.92	53.70
46.29	44.85
36.69	44.95
45.37	56.48
41.28	54.54
50.45	43.51
34.57	36.79
42.99	53.70
44.44	46.29
26.41	18.86
62.03	49.07
49.07	31.48
59.43	61.68
48.14	59.81
45.79	57.40
41.66	51.40
50.92	48.14
46.29	40.74
50.46	46.72
48.14	49.07
38.31	45.37
55.96	50.92
51.85	50.00
50.92	39.44
41.81	41.81
58.71	53.70
38.88	45.37
46.29	62.03
44.03	43.11
46.72	48.59
47.66	47.66
50.92	52.33
44.33	39.25
55.14	46.72
47.22	53.70
44.44	52.29
40.74	46.29
22.93	17.59
56.48	56.48
65.74	50.00
57.94	62.03
64.81	57.40
49.07	49.53
60.74	40.18
42.99	42.05
39.81	51.85
52.77	45.37
53.27	57.94
52.29	48.62
45.79	57.00
40.18	45.79
50.00	48.14
47.66	37.38
51.85	50.92
43.51	43.51
45.04	44.14
42.59	39.81
46.29	54.62
44.85	45.79
49.07	46.29
53.70	39.81
53.21	45.45
51.37	52.77
51.85	57.40
51.85	41.66
47.22	50.92
45.79	57.94
50.45	45.87
50.90	49.09
53.70	41.66
51.85	39.44
33.94	40.74
48.62	40.90
43.63	41.28
52.29	50.45
40.90	52.72
42.20	55.96
53.70	47.70
46.78	48.14
43.11	52.29
38.31	45.79
40.36	46.84
44.14	57.79
52.29	52.72
50.92	37.03
46.78	42.59
42.99	37.38
48.62	54.12
55.55	51.85
58.87	57.00
53.70	42.59
51.37	59.09
55.04	55.55
50.46	52.77
43.51	36.44
37.03	48.14
50.45	47.70
55.04	52.72
48.18	44.03
44.85	60.74
44.03	50.45
44.44	49.07
44.95	50.45
48.62	57.79
44.44	54.62
58.33	50.00
58.18	57.79
48.18	48.64
49.55	45.94
44.44	52.29
49.09	55.04
41.66	51.85
54.62	54.62
37.96	34.25
53.27	52.33
59.63	63.30
51.85	50.45
56.75	57.65
51.37	62.03
56.48	46.29
57.40	44.44
46.72	52.33
44.44	46.29
41.66	43.51
49.07	55.55
43.51	48.14
55.55	35.18
40.36	40.90
49.09	47.70
49.54	50.89
48.18	40.36
46.36	48.64
45.94	54.54
44.44	50.45
45.87	53.70
53.21	42.20
43.51	50.92
45.37	48.14
36.11	51.85
45.79	50.46
47.70	53.21
43.11	58.71
48.14	46.78
48.62	54.62
47.22	44.95
45.94	39.09
41.28	42.72
44.95	45.87
45.87	33.94
41.28	47.22
44.95	38.53
40.74	49.07
47.70	53.21
53.70	41.66
50.00	44.44
50.00	45.87
40.36	48.14
41.12	41.66
42.59	47.66
24.07	43.51
37.96	40.74
39.81	44.44
33.64	30.55
60.00	48.62
36.69	39.44
68.18	60.00
57.79	62.38
56.88	57.79
60.18	49.07
42.20	45.45
50.00	42.99
55.96	49.54
55.04	46.78
50.45	46.78
51.37	53.63
51.37	57.40
53.63	41.81
47.70	53.21
